"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CU","2024-05-14","78.8","1.23","5.78","O'Loughlin, Jack",669369,672552,,"ball",,,,,13,"Bryce Johnson called out on strikes.","R","R","L","LV","ELP","B",,,1,2,2024,"-0.47","-0.86","-0.51","1.04",688363,640458,669200,1,2,"Top",,,,,,,-2.909723815490371,-114.80202154218415,-1.8945494841315846,-3.624516736936104,21.134268363485997,-39.63425693998381,"3.25","1.64",,,,"79.2",2480,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"54.02",,,,,,,,12,5,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",323,"0","0.059",,,,"-0.059",,0,0,"0.397","0.603",24,28,24,29,1,0,,,,,"4.52","-0.47","0.47",,,,,,
"CU","2024-05-14","77.5","1.29","5.82","O'Loughlin, Jack",669369,672552,,"foul",,,,,14,"Bryce Johnson called out on strikes.","R","R","L","LV","ELP","S",,,1,2,2024,"-0.8","-0.51","0.1","1.06",688363,640458,669200,1,2,"Top",,,,,,,-1.0900100661651753,-112.9363473758512,-2.29592033464404,-6.643396276357215,21.514729096192866,-36.34216163686955,"3.25","1.64",3,"74.3",-24,"78",2405,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.86",,,,,,,,12,4,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",329,"0","0",,,,"0","88.0",0,0,"0.397","0.603",24,28,24,29,1,0,,,,,"4.31","-0.8","0.8",,,,,,
"CU","2024-05-14","77.6","1.19","5.87","O'Loughlin, Jack",669369,672552,,"swinging_strike_blocked",,,,,13,"Bryce Johnson called out on strikes.","R","R","L","LV","ELP","S",,,1,1,2024,"-0.52","-0.93","-1.4","0.65",688363,640458,669200,1,2,"Top",,,,,,,-4.613641248234507,-112.88479721924011,-2.5348779193013575,-3.6248145841204815,20.9795868381727,-39.83623212563341,"3.25","1.64",,,,"78.1",2459,"6.7",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.8",,,,,,,,12,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",329,"0","-0.076",,,,"0.076",,0,0,"0.397","0.603",24,28,24,29,1,0,,,,,"4.72","-0.52","0.52",,,,,,
"FF","2024-05-14","92.3","1.23","5.84","O'Loughlin, Jack",669369,672552,,"called_strike",,,,,7,"Bryce Johnson called out on strikes.","R","R","L","LV","ELP","S",,,1,0,2024,"1.05","1.27","-0.42","2.03",688363,640458,669200,1,2,"Top",,,,,,,-6.497899802065963,-134.15749679107518,-6.660492171861894,14.067116929157727,28.312709204969437,-15.602663382770043,"3.25","1.64",,,,"92.7",2301,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.95",,,,,,,,12,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","-0.082",,,,"0.082",,0,0,"0.397","0.603",24,28,24,29,1,0,,,,,"1.41","1.05","-1.05",,,,,,
"CU","2024-05-14","77.1","1.26","5.85","O'Loughlin, Jack",669369,672552,,"ball",,,,,13,"Bryce Johnson called out on strikes.","R","R","L","LV","ELP","B",,,0,0,2024,"-0.39","-0.62","-0.57","1.2",688363,640458,669200,1,2,"Top",,,,,,,-3.1782001261742816,-112.35433941479346,-1.8396325628771457,-2.7935884544677223,19.509422003018113,-37.31842152725111,"3.25","1.64",,,,"77.6",2357,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"54.05",,,,,,,,12,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",329,"0","0.063",,,,"-0.063",,0,0,"0.397","0.603",24,28,24,29,1,0,,,,,"4.43","-0.39","0.39",,,,,,
"CH","2024-05-14","83.8","1.29","5.85","O'Loughlin, Jack",669200,672552,"single","hit_into_play",,,,,5,"Mason McCoy singles on a ground ball to left fielder Logan Davidson.   Graham Pauley to 3rd.    Óscar Mercado to 2nd.","R","R","L","LV","ELP","X",7,"ground_ball",0,0,2024,"0.56","0.86","-0.11","2.41",,688363,640458,1,2,"Top",83.07,133.33,,,,,-4.345511161819165,-122.00566795424066,-3.2919594623869477,6.427242517138074,22.720320762852726,-23.12159109089604,"3.16","1.6",129,"101.2",6,"84.2",1562,"6.4",751946,542208,676116,691777,649557,805779,669722,663662,660829,"54.08",0.657,0.629,"0.9",1,1,0,4,11,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",116,"-0.063","0.471",,,0.757,"-0.471","101.2",0,0,"0.46","0.54",24,29,24,29,1,0,,,,,"2.37","0.56","-0.56",,,,,,
"FF","2024-05-14","92.5","1.49","5.78","O'Loughlin, Jack",640458,672552,"single","hit_into_play",,,,,5,"Óscar Mercado singles on a line drive to left fielder Logan Davidson.   Graham Pauley to 2nd.","R","R","L","LV","ELP","X",7,"line_drive",0,0,2024,"0.99","0.78","0.18","2.25",,,688363,1,2,"Top",70.22,121.79,,,,,-5.531232963135671,-134.6374915982927,-4.939038201156793,13.289887487280794,28.48419145906007,-21.755741946370023,"3.3","1.67",184,"92.9",11,"93",2281,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.97",0.809,0.751,"0.9",1,1,0,4,10,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",126,"-0.037","0.439",,,0.907,"-0.439","92.9",0,0,"0.497","0.503",24,29,24,30,1,0,,,,,"1.87","0.99","-0.99",,,,,,
"FF","2024-05-14","92.4","1.26","5.89","O'Loughlin, Jack",670148,672552,"field_out","hit_into_play",,,,,2,"Nate Mondou lines out to left fielder Logan Davidson.","R","L","L","LV","ELP","X",7,"line_drive",0,1,2024,"0.92","0.95","-0.14","2.67",,,688363,0,2,"Top",59.78,89.62,,,,,-5.614064631575687,-134.49977513166266,-4.525407280966187,12.380730868995865,26.915931413977667,-19.78849365172147,"2.99","1.51",317,"92.1",25,"93.1",2273,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.97",0.129,0.164,"0",1,0,0,3,9,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",130,"0.035","-0.223",,,0.267,"0.223","92.1",0,0,"0.462","0.538",24,29,24,29,1,0,,,,,"1.7","0.92","0.92",,,,,,
"FF","2024-05-14","91.8","1.28","5.86","O'Loughlin, Jack",670148,672552,,"called_strike",,,,,2,"Nate Mondou lines out to left fielder Logan Davidson.","R","L","L","LV","ELP","S",,,0,0,2024,"0.99","0.79","-0.19","2.74",,,688363,0,2,"Top",,,,,,,-5.895001427059891,-133.67218193362584,-3.8173103195296427,13.119589770727652,25.801816116684186,-22.09263687593708,"2.99","1.51",,,,"92.6",2239,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.98",,,,,,,,9,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",125,"0","-0.064",,,,"0.064",,0,0,"0.462","0.538",24,29,24,29,1,0,,,,,"1.89","0.99","0.99",,,,,,
"FF","2024-05-14","92.4","1.42","5.9","O'Loughlin, Jack",688363,672552,"single","hit_into_play",,,,,12,"Graham Pauley singles on a ground ball to third baseman Aledmys Díaz.","R","L","L","LV","ELP","X",5,"ground_ball",0,0,2024,"0.88","1.03","1.07","2.95",,,,0,2,"Top",101.03,169.91,,,,,-2.8023228507298112,-134.6977319933753,-4.054449339504963,11.280455041795632,26.49118234796374,-18.944672524421527,"3.27","1.65",87,"41.7",25,"93.4",2271,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.93",0.18,0.164,"0.9",1,1,0,1,8,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",135,"-0.038","0.49",,,0.194,"-0.49","88.0",0,0,"0.5","0.5",24,23,24,24,1,0,,,,,"1.61","0.88","0.88",,,,,,
"FF","2024-05-14","92.6","1.33","5.91","O'Loughlin, Jack",666703,672552,"field_out","hit_into_play",,,,,2,"Eguy Rosario flies out to center fielder Daz Cameron.","R","R","L","LV","ELP","X",8,"fly_ball",1,2,2024,"0.83","0.93","-0.09","3.03",,676946,,2,1,"Top",138.29,91.59,,,,,-5.43829746742025,-134.80567241721704,-3.647893311255043,11.21590688607558,26.81505325676983,-20.276963806395816,"2.99","1.51",271,"79.1",42,"93.2",2263,"6.4",751946,542208,676116,691777,649557,805779,669722,663662,660829,"54.06",0.02,0.018,"0",1,0,0,3,4,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0.032","-0.195",,,0.02,"0.195","88.0",0,0,"0.515","0.485",24,24,24,25,1,0,,,,,"1.71","0.83","-0.83",,,,,,
"CU","2024-05-14","76.5","1.27","5.89","O'Loughlin, Jack",666703,672552,,"called_strike",,,,,9,"Eguy Rosario flies out to center fielder Daz Cameron.","R","R","L","LV","ELP","S",,,1,1,2024,"-0.63","-0.94","0.54","1.7",,676946,,2,1,"Top",,,,,,,-0.4102377237615342,-111.51441889227617,-0.14325869303947658,-5.1645828076023905,19.344366544932434,-40.25088067614015,"2.99","1.51",,,,"77",2460,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"54.01",,,,,,,,4,3,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",325,"0","-0.078",,,,"0.078",,0,0,"0.515","0.485",24,24,24,25,1,0,,,,,"4.81","-0.63","0.63",,,,,,
"CU","2024-05-14","76.3","1.4","5.87","O'Loughlin, Jack",666703,672552,,"ball",,,,,12,"Eguy Rosario flies out to center fielder Daz Cameron.","R","R","L","LV","ELP","B",,,0,1,2024,"-0.52","-0.82","1.19","3.19",,676946,,2,1,"Top",,,,,,,0.48650180886871175,-111.14470027403048,2.8428069645125524,-4.4096591964113845,18.955053497332877,-39.69657746087802,"2.99","1.51",,,,"76.7",2280,"6.4",751946,542208,676116,691777,649557,805779,669722,663662,660829,"54.06",,,,,,,,4,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",317,"0","0.034",,,,"-0.034",,0,0,"0.515","0.485",24,24,24,25,1,0,,,,,"4.71","-0.52","0.52",,,,,,
"FF","2024-05-14","92.7","1.34","5.81","O'Loughlin, Jack",666703,672552,,"called_strike",,,,,5,"Eguy Rosario flies out to center fielder Daz Cameron.","R","R","L","LV","ELP","S",,,0,0,2024,"0.83","0.97","-0.04","1.96",,676946,,2,1,"Top",,,,,,,-5.376369938308432,-134.89812812355117,-6.2479169833563,11.31155971897283,26.663435751898202,-19.177317084150612,"2.99","1.51",,,,"93.6",2272,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.86",,,,,,,,4,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","-0.057",,,,"0.057",,0,0,"0.515","0.485",24,24,24,25,1,0,,,,,"1.66","0.83","-0.83",,,,,,
"FF","2024-05-14","93.7","1.34","5.77","O'Loughlin, Jack",676946,672552,"double","hit_into_play",,,,,8,"Matthew Batten doubles (5) on a ground ball to third baseman Aledmys Díaz.","R","R","L","LV","ELP","X",5,"ground_ball",1,0,2024,"0.72","1.15","0.08","1.82",,,,2,1,"Top",73.94,156.14,,,,,-4.882848390946016,-136.26835405339696,-7.122467479540987,9.982149520136645,28.04637688450072,-16.47712497653125,"3.12","1.57",6,"85.5",-17,"94.8",2236,"6.8",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.71",0.069,0.08,"1.25",1,1,1,2,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"-0.022","0.531",,,0.083,"-0.531","88.0",0,0,"0.537","0.463",24,29,24,29,1,0,,,,,"1.43","0.72","-0.72",,,,,,
"FF","2024-05-14","93.3","1.19","5.93","O'Loughlin, Jack",676946,672552,,"ball",,,,,13,"Matthew Batten doubles (5) on a ground ball to third baseman Aledmys Díaz.","R","R","L","LV","ELP","B",,,0,0,2024,"0.64","1.26","-0.88","1.96",,,,2,1,"Top",,,,,,,-6.753139833318152,-135.69298564371078,-7.269249847273401,9.305464536855697,28.138881315543856,-15.149186215571524,"3.12","1.57",,,,"93.8",2321,"6.5",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.99",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",137,"0","0.057",,,,"-0.057",,0,0,"0.537","0.463",24,29,24,29,1,0,,,,,"1.35","0.64","-0.64",,,,,,
"SL","2024-05-14","85.5","1.33","5.79","O'Loughlin, Jack",664954,672552,"field_out","hit_into_play",,,,,4,"Brett Sullivan lines out to first baseman Ryan Noda.","R","L","L","LV","ELP","X",3,"line_drive",3,2,2024,"-0.12","0.17","-0.77","2.11",,,,1,1,"Top",156.07,165.27,,,,,-4.747149151397567,-124.57804927792867,-2.83210519912185,-0.44851226597129346,21.951929077191874,-30.110647938364025,"3.12","1.57",134,"87.4",8,"86.5",2362,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.9",0.517,0.487,"0",1,0,0,4,2,6,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",255,"0.015","-0.387",,,0.594,"0.387","88.0",0,0,"0.522","0.478",24,30,24,30,1,0,,,,,"2.91","-0.12","-0.12",,,,,,
"FF","2024-05-14","92.4","1.48","5.8","O'Loughlin, Jack",664954,672552,,"called_strike",,,,,8,"Brett Sullivan lines out to first baseman Ryan Noda.","R","L","L","LV","ELP","S",,,3,1,2024,"0.72","1.09","0.26","1.71",,,,1,1,"Top",,,,,,,-4.67366215227944,-134.51288071702152,-7.078155738565773,9.66810854805242,26.737136572035244,-17.618372325823206,"3.12","1.57",,,,"93.3",2203,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.89",,,,,,,,2,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",132,"0","-0.103",,,,"0.103",,0,0,"0.522","0.478",24,30,24,30,1,0,,,,,"1.56","0.72","0.72",,,,,,
"FF","2024-05-14","93.2","1.39","5.84","O'Loughlin, Jack",664954,672552,,"ball",,,,,12,"Brett Sullivan lines out to first baseman Ryan Noda.","R","L","L","LV","ELP","B",,,2,1,2024,"0.72","1.13","0.74","3.34",,,,1,1,"Top",,,,,,,-3.2633164283456884,-135.83041351903702,-3.2123841085905815,9.588619706735663,27.225131350255694,-17.70019178930229,"3.12","1.57",,,,"94.2",2216,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.89",,,,,,,,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",128,"0","0.144",,,,"-0.144",,0,0,"0.522","0.478",24,30,24,30,1,0,,,,,"1.47","0.72","0.72",,,,,,
"FF","2024-05-14","93.5","1.21","5.75","O'Loughlin, Jack",664954,672552,,"ball",,,,,13,"Brett Sullivan lines out to first baseman Ryan Noda.","R","L","L","LV","ELP","B",,,1,1,2024,"0.78","1.24","-1.66","1.48",,,,1,1,"Top",,,,,,,-9.170766055285313,-135.79714286688773,-8.056070698392508,11.636952771948597,27.96335259667417,-15.222013803632901,"3.12","1.57",,,,"94.1",2337,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.88",,,,,,,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",125,"0","0.072",,,,"-0.072",,0,0,"0.522","0.478",24,30,24,30,1,0,,,,,"1.37","0.78","0.78",,,,,,
"FF","2024-05-14","92.9","1.26","5.83","O'Loughlin, Jack",664954,672552,,"foul",,,,,5,"Brett Sullivan lines out to first baseman Ryan Noda.","R","L","L","LV","ELP","S",,,1,0,2024,"0.87","1.21","0.1","2.42",,,,1,1,"Top",,,,,,,-4.932941016971889,-135.19190553098613,-5.633587709338821,11.797659101885127,30.06954734306482,-16.27487575364241,"3.12","1.57",158,"78.7",72,"93.4",2326,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.86",,,,,,,,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",132,"0","-0.08",,,,"0.08","88.0",0,0,"0.522","0.478",24,30,24,30,1,0,,,,,"1.43","0.87","0.87",,,,,,
"FF","2024-05-14","92.8","1.62","5.86","O'Loughlin, Jack",664954,672552,,"ball",,,,,12,"Brett Sullivan lines out to first baseman Ryan Noda.","R","L","L","LV","ELP","B",,,0,0,2024,"1.09","1.17","1.53","3.48",,,,1,1,"Top",,,,,,,-2.64934728394703,-135.180690234133,-2.8730712796267914,13.883872158450718,30.312178724201594,-17.451544304399324,"3.12","1.57",,,,"93.6",2312,"6.7",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.75",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",127,"0","0.066",,,,"-0.066",,0,0,"0.522","0.478",24,30,24,30,1,0,,,,,"1.48","1.09","1.09",,,,,,
"FF","2024-05-14","93.3","1.3","5.9","O'Loughlin, Jack",641796,672552,"field_out","hit_into_play",,,,,2,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","X",9,"fly_ball",3,2,2024,"0.92","1.09","0.23","2.8",,,,0,1,"Top",157.09,95.82,,,,,-4.804992274371706,-135.8438616462432,-4.6285211198339695,12.426969244031305,29.547481428421804,-17.90012521747301,"3.25","1.64",,"91.4",51,,2324,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.86",0.006,0.006,"0",1,0,0,3,1,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0.022","-0.405",,,0.009,"0.405","91.4",0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"1.53","0.92","-0.92",,,,,,
"FF","2024-05-14","92.4","1.39","5.87","O'Loughlin, Jack",641796,672552,,"ball",,,,,11,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","B",,,2,2,2024,"0.94","1.05","-0.22","4.42",,,,0,1,"Top",,,,,,,-6.193309200970859,-134.45227164126143,-0.17395256470945014,12.688616297989457,29.278002703255307,-19.606690439772354,"3.25","1.64",,,,"93.1",2210,"6.7",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.8",,,,,,,,1,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",123,"0","0.136",,,,"-0.136",,0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"1.62","0.94","-0.94",,,,,,
"FF","2024-05-14","93.4","1.22","5.86","O'Loughlin, Jack",641796,672552,,"foul",,,,,3,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","S",,,2,2,2024,"0.92","0.95","0.45","3.28",,,,0,1,"Top",,,,,,,-4.030038828843415,-136.0761808320129,-3.040064729122612,12.291939705472938,28.582650384310355,-19.859785975385545,"3.25","1.64",264,"83.1",54,"94.2",2324,"6.6",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.92",,,,,,,,1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",128,"0","0",,,,"0","88.0",0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"1.64","0.92","-0.92",,,,,,
"SL","2024-05-14","84.6","1.32","5.8","O'Loughlin, Jack",641796,672552,,"ball",,,,,13,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","B",,,1,2,2024,"-0.04","0","-1.63","0.3",,,,0,1,"Top",,,,,,,-6.836749656867044,-123.01028788153849,-6.5457096294069395,0.8583694332085039,23.437776531340102,-31.101091681829104,"3.25","1.64",,,,"85.2",2400,"6.7",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.84",,,,,,,,1,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",305,"0","0.059",,,,"-0.059",,0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"3.18","-0.04","0.04",,,,,,
"FF","2024-05-14","92.6","1.4","5.83","O'Loughlin, Jack",641796,672552,,"called_strike",,,,,1,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","S",,,1,1,2024,"1.01","1.04","-0.44","3.31",,,,0,1,"Top",,,,,,,-6.959712142194175,-134.77743310482998,-2.9703765102040594,13.776770580946005,26.677794003973037,-19.021881979612072,"3.25","1.64",,,,"93.8",2261,"6.8",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.69",,,,,,,,1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",132,"0","-0.077",,,,"0.077",,0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"1.6","1.01","-1.01",,,,,,
"FF","2024-05-14","93.6","1.31","5.87","O'Loughlin, Jack",641796,672552,,"ball",,,,,13,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","B",,,0,1,2024,"0.99","1.05","-0.78","1.28",,,,0,1,"Top",,,,,,,-7.6554754515260885,-136.0726789349576,-8.554577198076627,13.915936865265634,25.52618935723636,-17.510577773432384,"3.25","1.64",,,,"95",2289,"6.8",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.67",,,,,,,,1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","0.052",,,,"-0.052",,0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"1.53","0.99","-0.99",,,,,,
"FF","2024-05-14","92.1","1.39","5.83","O'Loughlin, Jack",641796,672552,,"called_strike",,,,,6,"Tim Locastro flies out to right fielder Hoy Park.","R","R","L","LV","ELP","S",,,0,0,2024,"1.04","1.07","0.54","2.72",,,,0,1,"Top",,,,,,,-4.455274378056331,-134.1820999970006,-4.515214030740801,13.50681588471883,25.544686526366227,-18.43226639858462,"3.25","1.64",,,,"93.6",2283,"6.8",751946,542208,676116,691777,649557,805779,669722,663662,660829,"53.68",,,,,,,,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","-0.07",,,,"0.07",,0,0,"0.5","0.5",24,31,24,32,1,0,,,,,"1.58","1.04","-1.04",,,,,,
"SI","2024-05-08","92.3","1.52","5.8","O'Loughlin, Jack",676480,672552,"field_out","hit_into_play",,,,,2,"Jose Barrero flies out to center fielder Daz Cameron.","R","R","L","RR","LV","X",8,"fly_ball",0,2,2024,"1.24","1","0.01","2.99",,,660758,2,6,"Bot",133.1,96.34,,,,,-6.5329480912189535,-134.16847278130993,-3.489128725207922,16.36071030099655,30.058913197854906,-19.584726588306182,"3.3","1.67",258,"93.7",51,"92.2",2308,"6.4",751724,542208,676116,669137,656666,805779,669722,663662,660829,"54.14",0.006,0.009,"0",1,0,0,3,54,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",135,"-0.036","-0.158",,,0.014,"0.158","93.7",0,0,"0.536","0.536",24,26,24,26,3,2,,,,,"1.69","1.24","-1.24",,,,,,
"FF","2024-05-08","91.8","1.55","5.82","O'Loughlin, Jack",676480,672552,,"foul",,,,,11,"Jose Barrero flies out to center fielder Daz Cameron.","R","R","L","RR","LV","S",,,0,2,2024,"1.17","0.81","-0.06","3.6",,,660758,2,6,"Bot",,,,,,,-6.625532435939138,-133.62701585786095,-1.5926591726599433,15.43688094910508,25.635800387514568,-22.276513591501402,"3.3","1.67",165,"69.9",61,"92.5",2144,"6.4",751724,542208,676116,669137,656666,805779,669722,663662,660829,"54.06",,,,,,,,54,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",114,"0","0",,,,"0","88.0",0,0,"0.536","0.536",24,26,24,26,3,2,,,,,"1.87","1.17","-1.17",,,,,,
"FF","2024-05-08","90.6","1.39","5.92","O'Loughlin, Jack",676480,672552,,"foul",,,,,3,"Jose Barrero flies out to center fielder Daz Cameron.","R","R","L","RR","LV","S",,,0,1,2024,"0.96","1.16","0.44","3.27",,,660758,2,6,"Bot",,,,,,,-4.414031682934536,-132.0242989353345,-3.2168252768648546,12.188476148619593,25.78446219864823,-18.108559420258995,"3.3","1.67",281,"81.2",37,"91",2167,"6.3",751724,542208,676116,669137,656666,805779,669722,663662,660829,"54.24",,,,,,,,54,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",125,"0","-0.067",,,,"0.067","88.0",0,0,"0.536","0.536",24,26,24,26,3,2,,,,,"1.59","0.96","-0.96",,,,,,
"FF","2024-05-08","92","1.3","6.02","O'Loughlin, Jack",676480,672552,,"foul",,,,,1,"Jose Barrero flies out to center fielder Daz Cameron.","R","R","L","RR","LV","S",,,0,0,2024,"0.63","1.37","-0.68","3.41",,,660758,2,6,"Bot",,,,,,,-6.388635109231117,-133.8261624684717,-3.7154319113785395,8.98076114288363,29.515160259392854,-15.146024960232563,"3.3","1.67",138,"53.8",38,"91.9",2310,"6.3",751724,542208,676116,669137,656666,805779,669722,663662,660829,"54.21",,,,,,,,54,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",121,"0","-0.06",,,,"0.06","88.0",0,0,"0.536","0.536",24,26,24,26,3,2,,,,,"1.33","0.63","-0.63",,,,,,
"FF","2024-05-08","92.5","1.41","5.87","O'Loughlin, Jack",660758,672552,"single","hit_into_play",,,,,3,"Sandro Fabian singles on a ground ball to center fielder Daz Cameron.","R","R","L","RR","LV","X",8,"ground_ball",2,2,2024,"0.91","1.09","0.61","2.82",,,,2,6,"Bot",145.9,91.6,,,,,-4.034863859867746,-134.56901037210287,-4.352715209698922,11.95363227808153,29.40436014271566,-18.148509298003987,"3.18","1.61",71,"103.6",2,"92.6",2302,"6.4",751724,542208,676116,669137,656666,805779,669722,663662,660829,"54.1",0.537,0.488,"0.9",1,1,0,4,53,5,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",122,"0.019","0.388",,,0.583,"-0.388","103.6",0,0,"0.517","0.517",24,26,24,26,3,2,,,,,"1.57","0.91","-0.91",,,,,,
