"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CU","2024-07-11","77.9","-1.55","4.6","Hoffman, Nolan",687363,676510,,"blocked_ball",,,,,13,"Victor Scott II grounds into a force out, first baseman Shayne Fontana to shortstop Nick Maton. Jared Young to 3rd. Arquímedes Gamboa out at 2nd. Victor Scott II to 1st.","R","L","R","MEM","NOR","B",,,2,2,2024,"1.06","-0.89","-0.13","0.51",,676724,660614,1,9,"Bot",,,,,,,1.1034541665039481,-113.35370632559987,-0.164629732477662,8.821832095469842,23.212782706874084,-39.9651300055732,"3.17","1.6",,,,"77.6",2463,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.14",,,,,,,,72,5,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",52,"0","0.107",,,,"-0.107",,0,0,"0.703","0.703",26,23,27,23,1,4,,,,,"4.68","-1.06","1.06",,,,,,
"FC","2024-07-11","88","-1.81","4.23","Hoffman, Nolan",687363,676510,,"ball",,,,,11,"Victor Scott II grounds into a force out, first baseman Shayne Fontana to shortstop Nick Maton. Jared Young to 3rd. Arquímedes Gamboa out at 2nd. Victor Scott II to 1st.","R","L","R","MEM","NOR","B",,,1,2,2024,"-0.83","0.33","-0.65","3.88",,676724,660614,1,9,"Bot",,,,,,,4.562468692481567,-127.95501021060633,4.559575208346546,-10.101256078363523,25.86895549963649,-29.66557058119573,"3.17","1.6",,,,"88.2",2266,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.09",,,,,,,,72,4,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",239,"0","0.054",,,,"-0.054",,0,0,"0.703","0.703",26,23,27,23,1,4,,,,,"2.61","0.83","-0.83",,,,,,
"SI","2024-07-11","91.9","-1.55","4.3","Hoffman, Nolan",687363,676510,,"called_strike",,,,,9,"Victor Scott II grounds into a force out, first baseman Shayne Fontana to shortstop Nick Maton. Jared Young to 3rd. Arquímedes Gamboa out at 2nd. Victor Scott II to 1st.","R","L","R","MEM","NOR","S",,,1,1,2024,"-1.5","0.55","0.76","1.75",,676724,660614,1,9,"Bot",,,,,,,9.119970887780177,-133.55030717331695,-1.8095664196367967,-19.867981462490018,28.190989241111943,-25.392274304754707,"3.17","1.6",,,,"92.3",2320,"6.6",752821,668974,687833,681393,691723,665155,681370,669288,669065,"53.94",,,,,,,,72,3,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",251,"0","-0.073",,,,"0.073",,0,0,"0.703","0.703",26,23,27,23,1,4,,,,,"2.15","1.5","-1.5",,,,,,
"SI","2024-07-11","92.4","-1.55","4.45","Hoffman, Nolan",687363,676510,,"ball",,,,,12,"Victor Scott II grounds into a force out, first baseman Shayne Fontana to shortstop Nick Maton. Jared Young to 3rd. Arquímedes Gamboa out at 2nd. Victor Scott II to 1st.","R","L","R","MEM","NOR","B",,,0,1,2024,"-1.52","0.69","0.44","3.6",,676724,660614,1,9,"Bot",,,,,,,8.38661897127247,-134.2837088927152,2.147935969826069,-20.210433641394154,27.832477320676894,-24.49816907465179,"3.17","1.6",,,,"92.8",2419,"6.5",752821,668974,687833,681393,691723,665155,681370,669288,669065,"53.99",,,,,,,,72,2,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",251,"0","0.049",,,,"-0.049",,0,0,"0.703","0.703",26,23,27,23,1,4,,,,,"1.98","1.52","-1.52",,,,,,
"CU","2024-07-11","77.3","-1.5","4.68","Hoffman, Nolan",687363,676510,,"swinging_strike",,,,,9,"Victor Scott II grounds into a force out, first baseman Shayne Fontana to shortstop Nick Maton. Jared Young to 3rd. Arquímedes Gamboa out at 2nd. Victor Scott II to 1st.","R","L","R","MEM","NOR","S",,,0,0,2024,"1.45","-0.81","0.63","1.78",,676724,660614,1,9,"Bot",,,,,,,1.895653372473488,-112.55169995611996,2.2770229451278983,11.911626803428733,21.402515081706117,-39.699846660569825,"3.17","1.6",,,,"77.2",2512,"6.3",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.23",,,,,,,,72,1,"Curveball",2,2,2,2,2,2,2,2,"Strategic","Standard",52,"0","-0.066",,,,"0.066",,0,0,"0.703","0.703",26,23,27,23,1,4,,,,,"4.64","-1.45","1.45",,,,,,
"CU","2024-07-11","77.2","-1.62","4.58","Hoffman, Nolan",660614,676510,"single","hit_into_play",,,,,6,"Arquímedes Gamboa singles on a ground ball to right fielder Kyle Stowers. Jared Young to 2nd.","R","L","R","MEM","NOR","X",9,"ground_ball",1,2,2024,"1.51","-0.77","0.39","2.26",,,676724,1,9,"Bot",185.77,118.97,,,,,1.5248399994503192,-112.40051906631349,3.454056136889581,12.50409983689842,21.413955536071853,-39.53900733025277,"3.17","1.6",12,"84.2",-10,"77.2",2533,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.11",0.103,0.098,"0.9",1,1,0,2,71,4,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",58,"0.071","0.532",,,0.126,"-0.532","88.0",0,0,"0.632","0.632",26,26,27,27,1,3,,,,,"4.6","-1.51","1.51",,,,,,
"SI","2024-07-11","92.6","-1.58","4.3","Hoffman, Nolan",660614,676510,,"ball",,,,,12,"Arquímedes Gamboa singles on a ground ball to right fielder Kyle Stowers. Jared Young to 2nd.","R","L","R","MEM","NOR","B",,,0,2,2024,"-1.56","0.41","1.23","3.01",,,676724,1,9,"Bot",,,,,,,10.561490570740167,-134.50983382113782,1.6222905038553777,-21.2190881545953,28.815467952326657,-27.782368583248093,"3.17","1.6",,,,"92.7",2333,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.1",,,,,,,,71,3,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",254,"0","0.037",,,,"-0.037",,0,0,"0.632","0.632",26,26,27,27,1,3,,,,,"2.25","1.56","-1.56",,,,,,
"FC","2024-07-11","89","-1.66","4.32","Hoffman, Nolan",660614,676510,,"called_strike",,,,,5,"Arquímedes Gamboa singles on a ground ball to right fielder Kyle Stowers. Jared Young to 2nd.","R","L","R","MEM","NOR","S",,,0,1,2024,"-0.88","0.62","0.07","2.46",,,676724,1,9,"Bot",,,,,,,6.119438597132613,-129.5485301061173,0.1302852227440422,-11.156040640611394,25.62916634338587,-25.42325977943344,"3.17","1.6",,,,"89.6",2357,"6.5",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54",,,,,,,,71,2,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",232,"0","-0.068",,,,"0.068",,0,0,"0.632","0.632",26,26,27,27,1,3,,,,,"2.25","0.88","-0.88",,,,,,
"SI","2024-07-11","92.3","-1.61","4.48","Hoffman, Nolan",660614,676510,,"called_strike",,,,,12,"Arquímedes Gamboa singles on a ground ball to right fielder Kyle Stowers. Jared Young to 2nd.","R","L","R","MEM","NOR","S",,,0,0,2024,"-1.45","0.6","0.66","3.38",,,676724,1,9,"Bot",,,,,,,8.950427020870979,-134.13414045386776,1.7615422921686812,-19.412930102993517,29.299968616667332,-25.582146249371885,"3.17","1.6",,,,"92.5",2311,"6.5",752821,668974,687833,681393,691723,665155,681370,669288,669065,"53.97",,,,,,,,71,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",248,"0","-0.062",,,,"0.062",,0,0,"0.632","0.632",26,26,27,27,1,3,,,,,"2.09","1.45","-1.45",,,,,,
"CH","2024-07-11","85.4","-1.69","4.39","Hoffman, Nolan",676724,676510,"single","hit_into_play",,,,,4,"Jared Young singles on a line drive to right fielder Kyle Stowers.","R","L","R","MEM","NOR","X",9,"line_drive",1,0,2024,"-1.77","-0.09","-0.4","2.15",,,,1,9,"Bot",166.31,110.58,,,,,6.64640467987618,-124.18866105519196,1.2458095048838453,-19.648170830372962,25.364974095797347,-33.62319282778675,"3.25","1.64",243,"89.3",17,"85.7",2292,"6.6",752821,668974,687833,681393,691723,665155,681370,669288,669065,"53.95",0.834,0.798,"0.9",1,1,0,4,70,2,"Changeup",2,2,2,2,2,2,2,2,"Standard","Standard",270,"0.055","0.384",,,0.994,"-0.384","89.3",0,0,"0.577","0.577",26,28,27,29,1,3,,,,,"3.23","1.77","-1.77",,,,,,
"CU","2024-07-11","77.1","-1.78","4.54","Hoffman, Nolan",676724,676510,,"ball",,,,,13,"Jared Young singles on a line drive to right fielder Kyle Stowers.","R","L","R","MEM","NOR","B",,,0,0,2024,"1.47","-0.51","-1.24","2.42",,,,1,9,"Bot",,,,,,,-1.5199753680138202,-112.10480515550388,3.4182339060417446,12.647552521314282,21.399891336962263,-37.3552334118074,"3.25","1.64",,,,"76.7",2498,"6.2",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.34",,,,,,,,70,1,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",59,"0","0.066",,,,"-0.066",,0,0,"0.577","0.577",26,28,27,29,1,3,,,,,"4.37","-1.47","1.47",,,,,,
"SI","2024-07-11","92.8","-1.71","4.39","Hoffman, Nolan",695596,676510,"field_out","hit_into_play",,,,,11,"Nick Raposo grounds out, third baseman Coby Mayo to first baseman Shayne Fontana.","R","R","R","MEM","NOR","X",5,"ground_ball",1,2,2024,"-1.62","0.38","-1.12","2.98",,,,0,9,"Bot",104.66,167.51,,,,,5.094067879203349,-134.93118758114798,1.4219308366523329,-20.918484038026858,32.51885421968357,-28.181768465233596,"3.08","1.55",6,"64",-26,"92.5",2518,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.09",0.066,0.069,"0",1,0,0,2,69,4,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",251,"-0.057","-0.21",,,0.081,"0.21","88.0",0,0,"0.634","0.634",26,26,27,26,1,3,,,,,"2.3","1.62","1.62",,,,,,
"CU","2024-07-11","77.9","-1.66","4.53","Hoffman, Nolan",695596,676510,,"ball",,,,,14,"Nick Raposo grounds out, third baseman Coby Mayo to first baseman Shayne Fontana.","R","R","R","MEM","NOR","B",,,0,2,2024,"1.56","-0.57","1.97","1.97",,,,0,9,"Bot",,,,,,,4.906969786750909,-113.20759862688713,2.5356454702124487,12.308442016639221,23.11781608345926,-37.77928483384577,"3.08","1.55",,,,"77.3",2547,"6.2",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.27",,,,,,,,69,3,"Curveball",2,2,2,2,2,2,2,2,"Standard","Standard",60,"0","0.049",,,,"-0.049",,0,0,"0.634","0.634",26,26,27,26,1,3,,,,,"4.37","-1.56","-1.56",,,,,,
"SI","2024-07-11","92.6","-1.64","4.53","Hoffman, Nolan",695596,676510,,"foul",,,,,11,"Nick Raposo grounds out, third baseman Coby Mayo to first baseman Shayne Fontana.","R","R","R","MEM","NOR","S",,,0,1,2024,"-1.4","0.43","-0.82","3.75",,,,0,9,"Bot",,,,,,,5.1653319389817876,-134.6499911684264,2.9270919323837568,-18.19495972298613,32.04721287233862,-27.882171228182866,"3.08","1.55",7,"81.1",-26,"92.3",2429,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.12",,,,,,,,69,2,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",256,"0","-0.074",,,,"0.074","88.0",0,0,"0.634","0.634",26,26,27,26,1,3,,,,,"2.25","1.4","1.4",,,,,,
"FC","2024-07-11","89.5","-1.66","4.4","Hoffman, Nolan",695596,676510,,"foul",,,,,2,"Nick Raposo grounds out, third baseman Coby Mayo to first baseman Shayne Fontana.","R","R","R","MEM","NOR","S",,,0,0,2024,"-0.82","0.51","0.06","2.65",,,,0,9,"Bot",,,,,,,5.981634305563086,-130.2990504422314,0.5511219624782616,-10.537965452834616,25.587223420094006,-26.617973906123517,"3.08","1.55",274,"84.7",41,"90",2261,"6.4",752821,668974,687833,681393,691723,665155,681370,669288,669065,"54.07",,,,,,,,69,1,"Cutter",2,2,2,2,2,2,2,2,"Standard","Standard",240,"0","-0.07",,,,"0.07","88.0",0,0,"0.634","0.634",26,26,27,26,1,3,,,,,"2.31","0.82","0.82",,,,,,
"SI","2024-07-05","92.5","-1.77","4.19","Hoffman, Nolan",546994,676510,"field_out","hit_into_play",,,,,5,"C.J. Hinojosa grounds out, second baseman Nick Maton to first baseman Garrett Cooper.   Bob Seymour to 3rd.    Heriberto Hernandez to 2nd.","R","R","R","DUR","NOR","X",4,"ground_ball",3,2,2024,"-1.45","0.33","0.06","2.46",,676044,681715,1,8,"Bot",146.89,157.84,,,,,7.827016637643981,-134.50862281826406,0.6928198769771675,-19.29830287857134,28.525576611147013,-28.554029442657534,"3.12","1.57",6,"93.1",-23,"92.7",2385,"6.4",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.13",0.109,0.098,"0",1,0,0,2,67,6,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",269,"-0.001","-0.393",,,0.123,"0.393","93.1",4,4,"0.991","0.991",26,29,27,30,1,3,,,,,"2.33","1.45","1.45",,,,,,
"SI","2024-07-05","92.6","-1.82","4.36","Hoffman, Nolan",546994,676510,,"foul",,,,,1,"C.J. Hinojosa grounds out, second baseman Nick Maton to first baseman Garrett Cooper.   Bob Seymour to 3rd.    Heriberto Hernandez to 2nd.","R","R","R","DUR","NOR","S",,,3,1,2024,"-1.52","0.72","-0.29","3.2",,676044,681715,1,8,"Bot",,,,,,,7.233200183970198,-134.67618331304232,1.2633828015485475,-20.1205750878695,29.038530203792043,-23.865505293726564,"3.12","1.57",232,"73.8",32,"92.6",2342,"6.3",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.19",,,,,,,,67,5,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",250,"0","-0.079",,,,"0.079","88.0",4,4,"0.991","0.991",26,29,27,30,1,3,,,,,"1.94","1.52","1.52",,,,,,
"CU","2024-07-05","78.3","-1.92","4.49","Hoffman, Nolan",546994,676510,,"blocked_ball",,,,,14,"C.J. Hinojosa grounds out, second baseman Nick Maton to first baseman Garrett Cooper.   Bob Seymour to 3rd.    Heriberto Hernandez to 2nd.","R","R","R","DUR","NOR","B",,,2,1,2024,"1.4","-0.58","1.93","0.65",,676044,681715,1,8,"Bot",,,,,,,5.696367497555687,-113.83749270986253,-0.29940247551407784,10.979007802103506,22.361262553436944,-37.37277068736807,"3.12","1.57",,,,"77.6",2497,"6",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.47",,,,,,,,67,4,"Curveball",5,1,5,1,1,5,5,1,"Standard","Standard",57,"0","0.11",,,,"-0.11",,4,4,"0.991","0.991",26,29,27,30,1,3,,,,,"4.33","-1.4","-1.4",,,,,,
"SI","2024-07-05","93","-1.97","4.38","Hoffman, Nolan",546994,676510,,"foul",,,,,2,"C.J. Hinojosa grounds out, second baseman Nick Maton to first baseman Garrett Cooper.   Bob Seymour to 3rd.    Heriberto Hernandez to 2nd.","R","R","R","DUR","NOR","S",,,2,0,2024,"-1.31","0.71","0.1","2.84",,676044,681715,1,8,"Bot",,,,,,,8.195812748270678,-135.24944773916246,0.2826490764365003,-17.89065957745829,29.896008512662885,-23.795221860249967,"3.12","1.57",,,,"93.1",2333,"6.4",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.11",,,,,,,,67,3,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",251,"0","-0.094",,,,"0.094",,4,4,"0.991","0.991",26,29,27,30,1,3,,,,,"1.93","1.31","1.31",,,,,,
"SI","2024-07-05","92.8","-1.72","4.39","Hoffman, Nolan",546994,676510,,"ball",,,,,14,"C.J. Hinojosa grounds out, second baseman Nick Maton to first baseman Garrett Cooper.   Bob Seymour to 3rd.    Heriberto Hernandez to 2nd.","R","R","R","DUR","NOR","B",,,1,0,2024,"-1.34","0.56","1.83","1.47",,676044,681715,1,8,"Bot",,,,,,,12.0036171160818,-134.5572906250354,-2.8782423720637023,-18.893729209301338,29.24850850448128,-24.884620198309594,"3.12","1.57",,,,"92.9",2300,"6.5",753346,668974,643265,665155,691723,592348,681370,669288,681393,"53.97",,,,,,,,67,2,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",255,"0","0.08",,,,"-0.08",,4,4,"0.991","0.991",26,29,27,30,1,3,,,,,"2.1","1.34","1.34",,,,,,
"SI","2024-07-05","93.6","-1.78","4.53","Hoffman, Nolan",546994,676510,,"ball",,,,,14,"C.J. Hinojosa grounds out, second baseman Nick Maton to first baseman Garrett Cooper.   Bob Seymour to 3rd.    Heriberto Hernandez to 2nd.","R","R","R","DUR","NOR","B",,,0,0,2024,"-1.49","0.56","0.82","1.3",,676044,681715,1,8,"Bot",,,,,,,9.958934353985955,-135.8731850145506,-3.789101972467922,-20.648381792342114,30.648182513187574,-24.609179292117325,"3.12","1.57",,,,"93.3",2347,"6.3",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.16",,,,,,,,67,1,"Sinker",5,1,5,1,1,5,5,1,,,257,"0","0.054",,,,"-0.054",,4,4,"0.991","0.991",26,29,27,30,1,3,,,,,"2.06","1.49","1.49",,,,,,
"CU","2024-07-05","79.7","-1.69","4.57","Hoffman, Nolan",681715,676510,"single","hit_into_play",,,,,14,"Heriberto Hernandez singles on a fly ball to right fielder Connor Norby.   Bob Seymour to 2nd.","R","R","R","DUR","NOR","X",9,"fly_ball",0,2,2024,"1.43","-0.6","0.9","2.27",,,676044,1,8,"Bot",166.48,125.39,,,,,2.998754124308512,-116.00328898043972,2.845224372397406,12.226505215200056,22.96284062412985,-38.320341214155754,"3.21","1.62",211,"68.9",26,"79.2",2514,"6.1",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.41",0.98,0.91,"0.9",1,1,0,4,66,3,"Curveball",5,1,5,1,1,5,5,1,"Standard","Standard",62,"0.001","0.57",,,1.058,"-0.57","88.0",4,4,"0.99","0.99",26,24,27,25,1,3,,,,,"4.2","-1.43","-1.43",,,,,,
"SI","2024-07-05","93.7","-1.78","4.51","Hoffman, Nolan",681715,676510,,"foul",,,,,1,"Heriberto Hernandez singles on a fly ball to right fielder Connor Norby.   Bob Seymour to 2nd.","R","R","R","DUR","NOR","S",,,0,1,2024,"-1.53","0.48","-0.48","3.27",,,676044,1,8,"Bot",,,,,,,6.757497486855039,-136.2861776945494,1.4987724541227525,-20.603789128888305,30.93424857649559,-26.720597796518067,"3.21","1.62",,,,"93.6",2436,"6.3",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.19",,,,,,,,66,2,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",256,"0","-0.068",,,,"0.068",,4,4,"0.99","0.99",26,24,27,25,1,3,,,,,"2.12","1.53","1.53",,,,,,
"SI","2024-07-05","93.1","-1.81","4.32","Hoffman, Nolan",681715,676510,,"called_strike",,,,,2,"Heriberto Hernandez singles on a fly ball to right fielder Connor Norby.   Bob Seymour to 2nd.","R","R","R","DUR","NOR","S",,,0,0,2024,"-1.42","0.7","0.27","2.94",,,676044,1,8,"Bot",,,,,,,8.45373910080166,-135.35196196870507,0.7243554523991589,-19.342858734776648,31.053816365719594,-23.988951845203548,"3.21","1.62",,,,"92.9",2228,"6.4",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.14",,,,,,,,66,1,"Sinker",5,1,5,1,1,5,5,1,"Standard","Standard",253,"0","-0.062",,,,"0.062",,4,4,"0.99","0.99",26,24,27,25,1,3,,,,,"1.94","1.42","1.42",,,,,,
"SI","2024-07-05","92.2","-1.83","4.21","Hoffman, Nolan",676044,676510,"single","hit_into_play",,,,,9,"Bob Seymour singles on a line drive to right fielder Connor Norby.   René Pinto scores.    Jake Mangum scores.","R","L","R","DUR","NOR","X",9,"line_drive",0,2,2024,"-1.4","0.35","0.33","2.06",650907,663968,,1,8,"Bot",185.9,110.23,,,,,8.552221836979706,-133.98398765670652,-0.3804877153403324,-18.713692746466,28.61869259508281,-28.112555037551314,"3.34","1.69",23,"109.7",-4,"92.3",2398,"6.4",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.11",0.42,0.378,"0.9",1,1,0,4,65,3,"Sinker",3,1,3,1,1,5,5,1,"Strategic","Strategic",241,"0.025","0.724",,,0.431,"-0.724","109.7",2,2,"0.965","0.965",26,25,27,26,1,3,,,,,"2.34","1.4","-1.4",,,,,,
"CU","2024-07-05","78.7","-2.02","4.49","Hoffman, Nolan",676044,676510,,"swinging_strike",,,,,9,"Bob Seymour singles on a line drive to right fielder Connor Norby.   René Pinto scores.    Jake Mangum scores.","R","L","R","DUR","NOR","S",,,0,1,2024,"1.27","-0.41","0.57","2.02",650907,663968,,1,8,"Bot",,,,,,,3.2772568449828037,-114.58454779048498,2.2083812298879684,10.567768534229785,20.78205402076747,-36.393458805471454,"3.34","1.69",,,,"78.9",2556,"6.4",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.13",,,,,,,,65,2,"Curveball",3,1,3,1,1,3,3,1,"Strategic","Standard",60,"0","-0.106",,,,"0.106",,2,2,"0.965","0.965",26,25,27,26,1,3,,,,,"4.08","-1.27","1.27",,,,,,
"FC","2024-07-05","89.9","-2.03","4.2","Hoffman, Nolan",676044,676510,,"foul",,,,,4,"Bob Seymour singles on a line drive to right fielder Connor Norby.   René Pinto scores.    Jake Mangum scores.","R","L","R","DUR","NOR","S",,,0,0,2024,"-0.71","0.62","-0.52","2.53",650907,663968,,1,8,"Bot",,,,,,,5.226988301877713,-130.88927829741436,0.5448357060152934,-9.227668849776766,28.473498810078848,-25.417080660789104,"3.34","1.69",135,"75.4",12,"89.7",2250,"6.2",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.29",,,,,,,,65,1,"Cutter",3,1,3,1,1,3,3,1,"Strategic","Standard",241,"0","-0.099",,,,"0.099","88.0",2,2,"0.965","0.965",26,25,27,26,1,3,,,,,"2.21","0.71","-0.71",,,,,,
"CU","2024-07-05","78.5","-1.91","4.58","Hoffman, Nolan",663968,676510,"double","hit_into_play",,,,,5,"Jake Mangum doubles (11) on a sharp line drive to center fielder Daniel Johnson.   René Pinto to 3rd.","R","L","R","DUR","NOR","X",8,"line_drive",1,1,2024,"1.38","-0.54","-0.16","2.29",,,650907,1,8,"Bot",108.68,42.59,,,,,1.2264760669416817,-114.2284712361508,2.873125795324796,11.841394557462497,21.23268976680994,-37.67247514667688,"3.25","1.64",388,"103.4",20,"78.3",2473,"6.2",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.33",0.506,0.651,"1.25",1,1,1,5,64,3,"Curveball",3,1,3,1,1,3,3,1,"Standard","Standard",55,"0.022","0.809",,,1.058,"-0.809","103.4",2,2,"0.943","0.943",26,28,27,28,1,3,,,,,"4.24","-1.38","1.38",,,,,,
"CH","2024-07-05","85","-1.98","3.99","Hoffman, Nolan",663968,676510,,"ball",,,,,13,"Jake Mangum doubles (11) on a sharp line drive to center fielder Daniel Johnson.   René Pinto to 3rd.","R","L","R","DUR","NOR","B",,,0,1,2024,"-1.63","-0.23","-0.82","1.28",,,650907,1,8,"Bot",,,,,,,6.030985008830046,-123.64461148653919,0.44252441321057123,-17.895901706980517,24.940785690812117,-34.825337368731105,"3.25","1.64",,,,"85.5",2285,"6.7",753346,668974,643265,665155,691723,592348,681370,669288,681393,"53.84",,,,,,,,64,2,"Changeup",3,1,3,1,1,3,3,1,"Standard","Standard",276,"0","0.04",,,,"-0.04",,2,2,"0.943","0.943",26,28,27,28,1,3,,,,,"3.39","1.63","-1.63",,,,,,
"FC","2024-07-05","88.8","-1.89","4.43","Hoffman, Nolan",663968,676510,,"swinging_strike",,,,,12,"Jake Mangum doubles (11) on a sharp line drive to center fielder Daniel Johnson.   René Pinto to 3rd.","R","L","R","DUR","NOR","S",,,0,0,2024,"-0.39","0.41","0.09","4.19",,,650907,1,8,"Bot",,,,,,,5.662029322878949,-129.18373176687848,4.542164799783923,-5.4836778337783425,24.181487693628824,-28.59994278521844,"3.25","1.64",,,,"89.2",2260,"6.3",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.19",,,,,,,,64,1,"Cutter",3,1,3,1,1,3,3,1,"Standard","Standard",234,"0","-0.062",,,,"0.062",,2,2,"0.943","0.943",26,28,27,28,1,3,,,,,"2.46","0.39","-0.39",,,,,,
"CU","2024-07-05","77.8","-2","4.5","Hoffman, Nolan",668853,676510,"strikeout","called_strike",,,,,1,"Austin Shenton called out on strikes.","R","L","R","DUR","NOR","S",2,,3,2,2024,"1.33","-0.82","-0.73","2.84",,,650907,0,8,"Bot",,,,,,,0.2865918345860006,-113.17125043189043,4.872941025098589,11.351272480434348,21.535833895052328,-40.354766672460336,"3.2","1.61",,,,"77.5",2615,"6.2",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.33",,0,"0",1,0,0,,63,7,"Curveball",3,1,3,1,1,3,3,1,"Standard","Standard",63,"-0.008","-0.356",,,,"0.356",,2,2,"0.951","0.951",26,26,27,26,1,3,,,,,"4.6","-1.33","1.33",,,,,,
"FC","2024-07-05","89.3","-1.93","4.33","Hoffman, Nolan",668853,676510,,"ball",,,,,11,"Austin Shenton called out on strikes.","R","L","R","DUR","NOR","B",,,2,2,2024,"-0.41","0.62","-0.22","3.5",,,650907,0,8,"Bot",,,,,,,5.043286174450941,-130.0892964331235,2.6095665898468963,-5.615547138327629,24.9508794524012,-25.838870155921974,"3.2","1.61",,,,"89.4",2329,"6.1",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.41",,,,,,,,63,6,"Cutter",3,1,3,1,1,3,3,1,"Standard","Standard",239,"0","0.118",,,,"-0.118",,2,2,"0.951","0.951",26,26,27,26,1,3,,,,,"2.22","0.41","-0.41",,,,,,
"CU","2024-07-05","79.9","-1.75","4.68","Hoffman, Nolan",668853,676510,,"foul",,,,,5,"Austin Shenton called out on strikes.","R","L","R","DUR","NOR","S",,,2,2,2024,"1.34","-0.65","0.26","2.34",,,650907,0,8,"Bot",,,,,,,1.8948018660001593,-116.37939110602801,2.770094730383856,11.815503549715007,21.885970873064654,-38.793041054277566,"3.2","1.61",143,"71.4",17,"79.8",2544,"6.2",753346,668974,643265,665155,691723,592348,681370,669288,681393,"54.3",,,,,,,,63,5,"Curveball",3,1,3,1,1,3,3,1,"Standard","Standard",60,"0","0",,,,"0","88.0",2,2,"0.951","0.951",26,26,27,26,1,3,,,,,"4.21","-1.34","1.34",,,,,,
